Date,share35,Master,Debt,Deposits,share20,share65,Thaishare,estate,abroadshare,abroadDebt,gold,active,vayu
03/01/2564,29.3447,26.479,21.8924,20.0143,25.7591,32.8314,22.9518,20.4602,,,,,"428,043,456,081.82"
25/02/2564,29.2999,26.4973,21.878,20.008,25.7331,32.7476,22.8169,20.3767,,,,,"428,280,508,639.87"
24/02/2564,29.3963,26.5666,21.9179,20.0078,25.7894,32.9188,22.7212,20.6864,,,,,"429,438,592,188.87"
23/02/2564,29.4138,26.5677,21.9146,20.0074,25.8002,32.9516,22.8311,20.8529,,,,,"429,501,434,436.77"
22/02/2564,29.4126,26.5735,21.9111,20.007,25.7991,32.9755,22.485,20.8424,,,,,"426,648,285,633.09"
19/02/2564,29.5993,26.6821,21.9727,20.007,25.9144,33.2806,22.7504,21.1439,,,,,"428,500,056,089.46"
18/02/2564,29.6424,26.7025,21.9774,20.0066,25.936,33.352,22.9027,21.1946,,,,,"428,882,330,497.92"
17/02/2564,29.7004,26.73,21.9723,20.0062,25.965,33.4837,22.8533,21.4138,,,,,"429,380,839,260.06"
16/02/2564,29.7583,26.7727,21.9948,20.0058,25.9958,33.5562,23.0426,21.4512,,,,,"430,108,306,645.65"
15/02/2564,29.7494,26.7622,21.9941,20.0054,25.987,33.542,22.9769,21.4606,,,,,"429,966,574,938.21"
02/11/2564,29.6852,26.7445,22.0226,20.0039,25.9624,33.3964,22.836,21.4986,,,,,"429,648,519,083.47"
02/10/2564,29.6265,26.7132,22.0175,20.0035,25.9316,33.2886,22.6493,21.5947,,,,,"429,145,801,178.87"
02/09/2564,29.5964,26.6968,22.0194,20.0031,25.9154,33.2151,22.6592,21.8144,,,,,"428,884,795,053.80"
02/08/2564,29.5455,26.6639,22.0092,20.0027,25.8867,33.1216,22.5587,21.8487,,,,,"428,371,214,683.54"
02/05/2564,29.4736,26.6338,22.0352,20.0016,25.8597,32.9646,22.1948,21.8317,,,,,"427,856,527,832.90"
02/04/2564,29.4054,26.5993,22.035,20.0012,25.825,32.84,21.9536,21.8651,,,,,"427,293,705,410.36"
02/03/2564,29.3808,26.5977,22.0403,20.0008,25.8179,32.7764,21.9322,21.9323,,,,,"427,263,310,522.89"
02/02/2564,29.3254,26.5581,22.0378,20.0005,25.7856,32.6652,21.9953,21.875,,,,,"426,637,645,472.00"
02/01/2564,29.1751,26.4881,22.0487,20.0001,25.7107,32.3428,21.889,21.642,,,,,"425,453,287,980.93"
29/01/2564,29.0282,26.4129,22.053,19.9979,25.6346,32.0759,21.6609,21.9446,,,,,"424,196,387,602.96"
28/01/2564,29.1322,26.4679,22.0566,19.9974,25.6856,32.2838,21.7624,22.0316,,,,,"425,151,587,317.76"
27/01/2564,29.2034,26.5054,22.0519,19.9969,25.7231,32.4056,22.2184,22.1764,,,,,"425,832,377,244.28"
26/01/2564,29.379,26.5866,22.0526,19.9964,25.8089,32.7667,22.3902,22.0534,,,,,"424,359,761,729.62"
25/01/2564,29.3857,26.585,22.0491,19.9959,25.8101,32.7989,22.3236,21.9722,,,,,"424,370,614,531.42"
22/01/2564,29.3275,26.5579,22.0455,19.9945,25.7797,32.6879,22.1516,21.8053,,,,,"423,937,709,952.56"
21/01/2564,29.3642,26.5801,22.0374,19.994,25.7963,32.7573,22.3439,21.758,,,,,"424,328,948,981.48"
20/01/2564,29.3212,26.5544,22.0312,19.9935,25.7708,32.6795,22.2781,21.8554,,,,,"423,934,202,881.81"
19/01/2564,29.1999,26.4887,22.0229,19.9929,25.7081,32.4244,22.3374,21.8439,,,,,"422,878,134,115.51"
18/01/2564,29.1395,26.4596,22.0255,19.9923,25.6787,32.2981,22.251,21.9129,,,,,"422,433,159,446.39"
15/01/2564,29.1348,26.446,22.0102,19.9906,25.6696,32.3021,22.3642,21.8377,,,,,"422,280,411,290.25"
14/01/2564,29.1895,26.4801,22.0131,19.99,25.6978,32.394,22.5518,22.0381,,,,,"422,880,733,120.34"
13/01/2564,29.1949,26.4779,22.0235,19.9894,25.7048,32.3916,22.625,22.0769,,,,,"422,876,861,278.00"
01/12/2564,29.1295,26.4386,22.0133,19.9888,25.6685,32.2889,22.4569,22.0995,,,,,"422,250,167,893.03"
01/11/2564,29.1574,26.4649,22.036,19.9883,25.6872,32.3124,22.3739,22.2764,,,,,"422,700,589,845.76"
01/08/2564,29.2241,26.5013,22.038,19.9865,25.7174,32.4374,22.4704,22.4097,,,,,"423,343,427,872.89"
01/07/2564,29.1126,26.4658,22.0482,19.9859,25.664,32.197,22.3333,22.534,,,,,"422,731,048,486.76"
01/06/2564,29.0166,26.4248,22.0454,19.9853,25.6149,32.0212,22.0215,22.5491,,,,,"422,041,645,460.64"
01/05/2564,29.0625,26.4719,22.0755,19.9848,25.6449,32.0661,22.1279,22.5919,,,,,"422,803,916,098.26"
01/04/2564,28.9722,26.4228,22.0758,19.9842,25.6031,31.8917,21.7662,22.7456,,,,,"422,024,937,679.95"
30/12/2563,28.9163,26.3782,22.051,19.9808,25.5632,31.8022,21.5431,23.3296,,,,,"421,321,017,535.38"
29/12/2563,28.8909,26.3538,22.0514,19.9802,25.5467,31.7438,21.8157,23.2427,,,,,"420,962,858,787.42"
28/12/2563,28.79,26.3059,22.0442,19.9796,25.4965,31.5628,21.4304,22.9967,,,,,"420,160,553,089.59"
25/12/2563,28.8054,26.3055,22.0325,19.9778,25.4982,31.5921,21.696,23.1092,,,,,"417,287,634,095.37"
24/12/2563,28.7437,26.2688,22.029,19.9772,25.4643,31.5023,21.505,23.1309,,,,,"416,705,867,942.01"
23/12/2563,28.715,26.2604,22.0377,19.9766,25.4499,31.4531,21.1368,23.006,,,,,"416,586,305,022.70"
22/12/2563,28.7312,26.2564,22.0272,19.9761,25.4567,31.4814,21.3535,23.003,,,,,"416,590,464,628.43"
21/12/2563,28.6799,26.2403,22.019,19.9755,25.4244,31.422,21.0514,22.9944,,,,,"416,329,148,111.81"
18/12/2563,28.8783,26.3363,22.0198,19.9742,25.524,31.7438,22.2291,23.5959,,,,,"418,024,313,445.82"
17/12/2563,28.8734,26.3253,22.0028,19.9737,25.5208,31.7474,22.2715,23.7794,,,,,"417,894,628,593.23"
16/12/2563,28.825,26.2899,21.9929,19.9731,25.4945,31.6481,22.2953,23.848,,,,,"417,364,281,038.32"
15/12/2563,28.7924,26.275,22.005,19.9726,25.4792,31.5661,22.2297,23.9636,,,,,"417,136,262,937.83"
14/12/2563,28.7862,26.2711,21.9831,19.972,25.4743,31.556,22.2062,24.0266,,,,,"417,115,025,184.65"
12/09/2563,28.801,26.262,21.9731,19.9692,25.4763,31.588,22.4387,24.1316,,,,,"417,062,781,830.11"
12/08/2563,28.8038,26.2483,21.9658,19.9686,25.4671,31.6333,22.4169,24.0943,,,,,"416,909,778,024.35"
12/04/2563,28.7095,26.1846,21.9481,19.9664,25.4078,31.4878,22.078,24.0723,,,,,"415,892,756,497.45"
12/03/2563,28.635,26.1291,21.9246,19.9658,25.3635,31.3717,21.9064,24.123,,,,,"415,017,856,179.11"
12/02/2563,28.5477,26.0691,21.9058,19.9653,25.3093,31.2393,21.6007,24.056,,,,,"414,046,645,713.71"
12/01/2563,28.5355,26.0562,21.9077,19.9647,25.3033,31.204,21.6397,24.0867,,,,,"413,881,246,326.72"
30/11/2563,28.4702,26.0151,21.9035,19.9641,25.2651,31.0947,21.4521,23.9918,,,,,"413,221,017,934.09"
27/11/2563,28.5688,26.0629,21.9007,19.9618,25.3118,31.2752,21.9388,23.8577,,,,,"414,109,711,183.77"
26/11/2563,28.5309,26.0378,21.8964,19.9613,25.2914,31.2024,21.9269,23.8864,,,,,"413,711,148,037.37"
25/11/2563,28.4902,26.0126,21.8935,19.9607,25.2676,31.1415,21.7495,23.6045,,,,,"410,463,485,504.54"
24/11/2563,28.453,25.9916,21.8948,19.9602,25.2499,31.0893,21.4964,23.2596,,,,,"410,145,401,584.99"
23/11/2563,28.4384,25.9751,21.8917,19.9596,25.2341,31.0508,21.8221,23.2304,,,,,"409,908,937,133.92"
20/11/2563,28.3521,25.9296,21.8802,19.958,25.1868,30.9142,21.3258,22.953,,,,,"409,152,846,204.80"
19/11/2563,28.2996,25.9001,21.8861,19.9574,25.1619,30.8194,21.0099,23.0025,,,,,"408,690,817,743.29"
18/11/2563,28.2846,25.8871,21.8791,19.9569,25.1514,30.794,20.9838,22.9457,,,,,"408,522,828,714.02"
17/11/2563,28.2383,25.855,21.8689,19.9563,25.124,30.741,20.7525,22.9276,,,,,"408,065,141,814.85"
16/11/2563,28.2479,25.8547,21.8621,19.9558,25.1285,30.7666,20.7892,22.8967,,,,,"408,116,906,884.45"
13/11/2563,28.1808,25.8053,21.8572,19.9546,25.0856,30.6332,20.7566,23.0452,,,,,"407,355,633,380.64"
11/12/2563,28.1195,25.7662,21.8531,19.954,25.0525,30.5253,20.6039,22.7286,,,,,"406,741,970,737.96"
11/11/2563,28.1261,25.7579,21.8422,19.9535,25.0492,30.5451,20.8073,22.9586,,,,,"406,664,777,224.37"
11/10/2563,28.1437,25.7797,21.8435,19.9529,25.0606,30.5832,20.7424,22.8598,,,,,"407,099,889,527.39"
11/09/2563,28.0838,25.7726,21.8535,19.9524,25.0389,30.5122,19.7327,22.3956,,,,,"406,960,201,977.19"
11/06/2563,27.98,25.7258,21.8504,19.9508,24.9829,30.3232,19.2993,22.5589,,,,,"406,182,702,758.12"
11/05/2563,27.9576,25.703,21.8471,19.9502,24.9697,30.2661,19.3545,22.3395,,,,,"405,868,619,002.27"
11/04/2563,27.7286,25.5749,21.8333,19.9496,24.8507,29.8668,18.6251,22.2289,,,,,"403,770,067,123.09"
11/03/2563,27.5949,25.4893,21.8268,19.9491,24.7783,29.6046,18.645,22.1843,,,,,"402,417,692,726.45"
11/02/2563,27.4847,25.4341,21.8313,19.9485,24.7219,29.4008,18.3111,21.9729,,,,,"401,543,891,608.22"
30/10/2563,27.4476,25.4122,21.8297,19.9465,24.7015,29.3377,18.2341,21.6972,,,,,"401,238,244,474.77"
29/10/2563,27.5211,25.4516,21.8322,19.946,24.7371,29.4813,18.346,21.7457,,,,,"401,934,480,609.76"
28/10/2563,27.5536,25.4786,21.8323,19.9454,24.7534,29.5352,18.4398,21.8237,,,,,"402,413,288,086.41"
27/10/2563,27.6669,25.5435,21.8278,19.9449,24.8124,29.7614,18.4491,21.8018,,,,,"400,708,438,517.73"
26/10/2563,27.672,25.5458,21.8277,19.9443,24.8151,29.769,18.4431,21.6981,,,,,"400,786,996,263.50"
22/10/2563,27.7176,25.5675,21.8233,19.942,24.8363,29.8725,18.5275,21.2841,,,,,"401,298,055,765.26"
21/10/2563,27.7311,25.5795,21.8177,19.9415,24.8426,29.8956,18.5537,21.9491,,,,,"401,563,410,252.07"
20/10/2563,27.7217,25.5733,21.8126,19.9409,24.8357,29.8839,18.465,22.1762,,,,,"401,549,599,932.74"
19/10/2563,27.7091,25.5632,21.8137,19.9404,24.8299,29.8516,18.4458,22.5866,,,,,"401,533,222,491.58"
16/10/2563,27.7947,25.6033,21.8171,19.9394,24.8747,29.9896,18.8248,23.2429,,,,,"402,297,096,184.81"
15/10/2563,27.8014,25.6109,21.8158,19.9389,24.8765,29.9977,18.9324,23.4302,,,,,"402,529,142,944.44"
14/10/2563,27.8985,25.6621,21.8177,19.9383,24.9284,30.1663,19.2149,23.7094,,,,,"403,477,253,546.79"
10/12/2563,27.9175,25.6622,21.8118,19.9372,24.9349,30.1995,19.3987,23.7085,,,,,"403,544,947,015.36"
10/09/2563,27.7942,25.5843,21.81,19.9355,24.8659,29.9796,19.3008,23.3948,,,,,"402,351,629,335.55"
10/08/2563,27.763,25.5596,21.8119,19.935,24.8502,29.9076,19.3934,23.4401,,,,,"402,076,994,759.16"
10/07/2563,27.7134,25.5367,21.811,19.9344,24.8245,29.8088,19.2311,23.7608,,,,,"401,814,027,606.03"
10/06/2563,27.6437,25.5042,21.8103,19.9338,24.7901,29.6732,19.0122,24.074,,,,,"401,481,088,183.55"
10/05/2563,27.6436,25.5076,21.8113,19.9333,24.7901,29.6642,18.8878,24.2481,,,,,"401,612,003,860.88"
10/02/2563,27.5994,25.4867,21.8132,19.9316,24.7672,29.5727,18.7946,24.4293,,,,,"401,391,471,097.32"
10/01/2563,27.6465,25.5046,21.8023,19.931,24.7893,29.6659,18.9673,24.5385,,,,,"427,083,067,923.45"
30/09/2563,27.585,25.4775,21.8053,19.9305,24.7583,29.5412,18.8003,24.6803,,,,,"426,601,186,537.48"
29/09/2563,27.599,25.4745,21.8019,19.9292,24.7628,29.5511,19.1167,25.0009,,,,,"426,591,023,653.00"
28/09/2563,27.6008,25.4739,21.803,19.9286,24.7625,29.5443,19.2351,25.0157,,,,,"426,586,561,207.93"
25/09/2563,27.4542,25.3965,21.7999,19.927,24.6828,29.284,18.8719,24.9162,,,,,"422,276,930,009.34"
24/09/2563,27.4393,25.3966,21.8002,19.9264,24.6772,29.2443,18.9015,25.0395,,,,,"422,283,381,960.09"
23/09/2563,27.5297,25.4421,21.8033,19.9259,24.7219,29.4029,19.216,25.0547,,,,,"423,098,234,696.85"
22/09/2563,27.5676,25.46,21.7985,19.9253,24.7375,29.4924,19.3161,25.133,,,,,"423,434,856,354.80"
21/09/2563,27.5842,25.4748,21.803,19.9248,24.744,29.5156,19.4569,25.1735,,,,,"423,712,996,460.01"
18/09/2563,27.6777,25.5244,21.7952,19.9235,24.7891,29.6996,19.7057,25.1844,,,,,"424,600,317,916.54"
17/09/2563,27.708,25.5408,21.79,19.923,24.8057,29.7672,19.6731,25.4998,,,,,"424,903,264,914.44"
16/09/2563,27.7884,25.5873,21.8019,19.9224,24.8464,29.8974,19.8366,25.5345,,,,,"425,719,455,396.21"
15/09/2563,27.779,25.5803,21.8015,19.9219,24.8424,29.8817,19.7201,25.807,,,,,"425,610,975,763.51"
14/09/2563,27.7071,25.5421,21.7966,19.9213,24.8045,29.7502,19.5207,25.6649,,,,,"424,957,498,391.96"
09/11/2563,27.6552,25.5062,21.7841,19.9197,24.7727,29.6482,19.6404,25.6068,,,,,"424,373,697,041.61"
09/10/2563,27.6567,25.4923,21.7618,19.9191,24.7672,29.6791,19.7967,25.571,,,,,"424,186,016,936.70"
09/09/2563,27.6741,25.4958,21.7565,19.9186,24.7732,29.7243,19.8554,25.4586,,,,,"424,289,393,993.01"
09/08/2563,27.6458,25.4796,21.7441,19.918,24.758,29.6815,19.8777,25.4641,,,,,"424,030,753,111.09"
09/03/2563,27.8867,25.6027,21.7386,19.9151,24.8789,30.1681,20.1539,25.5722,,,,,"426,196,049,858.57"
09/02/2563,27.9787,25.6433,21.7382,19.9145,24.9248,30.3652,20.2074,25.7412,,,,,"426,969,741,654.71"
09/01/2563,27.885,25.5979,21.7331,19.914,24.88,30.1922,20.0596,25.8398,,,,,"426,195,129,782.23"
31/08/2563,27.8685,25.5887,21.7349,19.9134,24.8714,30.1454,20.1408,25.6543,,,,,"426,047,241,390.64"
28/08/2563,27.8819,25.5771,21.7182,19.9108,24.8657,30.2008,20.379,25.3505,,,,,"425,901,092,405.67"
27/08/2563,27.8852,25.5772,21.7466,19.9102,24.8684,30.1713,20.4473,24.9061,,,,,"425,911,375,113.37"
26/08/2563,27.8756,25.5789,21.7429,19.9097,24.8606,30.1524,20.3899,24.9599,,,,,"423,096,506,775.56"
25/08/2563,27.8343,25.5679,21.7591,19.9091,24.8473,30.0376,20.3292,24.7653,,,,,"422,900,635,038.74"
24/08/2563,27.7818,25.5388,21.7575,19.9085,24.8188,29.9362,20.3362,24.6272,,,,,"422,420,586,613.34"
21/08/2563,27.6948,25.5022,21.7572,19.9078,24.773,29.7698,20.0816,24.6523,,,,,"421,786,475,891.25"
20/08/2563,27.6896,25.5041,21.7573,19.9071,24.7719,29.7513,20.0757,24.6698,,,,,"421,842,387,826.78"
19/08/2563,27.7023,25.5016,21.7547,19.9066,24.7731,29.7864,20.2939,24.6704,,,,,"421,844,304,747.26"
18/08/2563,27.7459,25.5286,21.7613,19.906,24.7972,29.8533,20.6118,24.722,,,,,"422,342,198,858.38"
17/08/2563,27.6878,25.5034,21.764,19.9054,24.7699,29.7373,20.4107,24.7392,,,,,"421,909,683,033.83"
14/08/2563,27.6398,25.4627,21.748,19.9047,24.7325,29.6595,20.5002,24.9363,,,,,"421,269,555,425.28"
13/08/2563,27.694,25.4868,21.7502,19.9041,24.7592,29.7468,20.7977,25.0773,,,,,"421,717,565,126.85"
08/11/2563,27.6044,25.4451,21.7463,19.9029,24.713,29.5718,20.6142,24.9468,,,,,"421,012,688,198.54"
08/10/2563,27.6039,25.4692,21.7667,19.9023,24.7158,29.5589,20.4,24.209,,,,,"421,400,147,759.90"
08/07/2563,27.6591,25.5055,21.7747,19.9005,24.7478,29.6613,20.4501,24.4231,,,,,"422,037,760,563.03"
08/06/2563,27.7212,25.5461,21.7821,19.9,24.7813,29.7717,20.5823,24.6507,,,,,"422,737,149,649.61"
08/05/2563,27.6981,25.5276,21.7842,19.8993,24.7692,29.7138,20.626,24.7982,,,,,"422,444,106,634.72"
08/04/2563,27.6382,25.4998,21.7817,19.8987,24.7378,29.5902,20.4941,25.0229,,,,,"421,971,611,147.30"
08/03/2563,27.5994,25.4749,21.7684,19.8981,24.7124,29.5364,20.3364,25.2523,,,,,"421,566,348,135.52"
31/07/2563,27.5706,25.4558,21.7645,19.8962,24.6906,29.4772,20.5179,,,,,,"421,258,032,615.95"
30/07/2563,27.5723,25.4552,21.75,19.8947,24.6917,29.5023,20.2884,,,,,,"421,255,080,828.43"
29/07/2563,27.7227,25.5436,21.7413,19.8941,24.772,29.6746,20.6604,,,,,,"422,749,422,732.33"
24/07/2563,27.67,25.5041,21.7363,19.891,24.7381,29.5557,20.7195,,,,,,"419,287,119,129.06"
23/07/2563,27.7807,25.5567,21.7414,19.8904,24.7955,29.7583,21.0404,,,,,,"420,226,841,146.09"
22/07/2563,27.7839,25.5453,21.7422,19.8898,24.7958,29.7734,21.0385,,,,,,"420,069,335,359.94"
21/07/2563,27.8019,25.5327,21.7276,19.8891,24.7937,29.8186,21.3945,,,,,,"419,928,789,334.02"
20/07/2563,27.7136,25.4802,21.7205,19.8885,24.7459,29.6613,21.1122,,,,,,"419,056,193,980.33"
17/07/2563,27.6538,25.4529,21.7204,19.8868,24.7185,29.5228,21.1322,,,,,,"418,602,207,340.07"
16/07/2563,27.614,25.4355,21.7158,19.8862,24.6973,29.4578,20.938,,,,,,"418,317,941,445.18"
15/07/2563,27.6361,25.4373,21.7069,19.8856,24.7029,29.5155,21.0806,,,,,,"418,380,660,846.02"
14/07/2563,27.5606,25.4022,21.6973,19.8849,24.6616,29.3872,20.8697,,,,,,"417,792,252,536.09"
13/07/2563,27.6362,25.4499,21.6963,19.8843,24.7084,29.5061,20.8507,,,,,,"418,609,789,947.89"
07/10/2563,27.6674,25.4639,21.7,19.8825,24.7229,29.567,20.9288,,,,,,"418,893,869,026.48"
07/09/2563,27.6613,25.4524,21.6901,19.8819,24.7164,29.5556,21.2202,,,,,,"418,737,651,229.67"
07/08/2563,27.6188,25.4254,21.6814,19.8813,24.6912,29.4729,21.1664,,,,,,"418,281,899,202.66"
07/07/2563,27.6073,25.4145,21.6732,19.8806,24.681,29.4418,21.3471,,,,,,"418,135,262,878.94"
07/03/2563,27.5108,25.3609,21.6748,19.8781,24.6303,29.2326,21.361,,,,,,"417,233,064,474.95"
07/02/2563,27.4981,25.3537,21.6897,19.8776,24.6299,29.1797,21.3812,,,,,,"417,131,534,361.79"
07/01/2563,27.3297,25.2685,21.6856,19.8769,24.5405,28.8783,20.8528,,,,,,"415,666,270,499.27"
30/06/2563,27.2774,25.2575,21.7103,19.8762,24.5229,28.7432,20.68,,,,,,"415,463,695,231.66"
29/06/2563,27.2053,25.2159,21.7071,19.8758,24.482,28.6189,20.5718,,,,,,"414,768,643,635.48"
26/06/2563,27.2062,25.2211,21.698,19.8738,24.4802,28.6237,20.5819,,,,,,"414,861,876,222.75"
25/06/2563,27.236,25.227,21.6801,19.8732,24.4892,28.7143,20.5256,,,,,,"412,160,701,531.46"
24/06/2563,27.2403,25.2298,21.6838,19.8726,24.494,28.7148,20.6006,,,,,,"412,228,728,784.21"
23/06/2563,27.3751,25.2852,21.6675,19.8718,24.5577,28.9669,20.9482,,,,,,"413,220,591,567.65"
22/06/2563,27.3344,25.2704,21.6686,19.8711,24.5386,28.8677,20.916,,,,,,"412,974,040,370.15"
19/06/2563,27.3436,25.2658,21.6592,19.8695,24.5351,28.8838,21.1833,,,,,,"412,936,639,202.20"
18/06/2563,27.3473,25.2655,21.6544,19.8692,24.5339,28.8878,21.2193,,,,,,"412,960,564,468.65"
17/06/2563,27.3686,25.2719,21.6447,19.8686,24.5455,28.9203,21.2984,,,,,,"413,098,693,656.94"
16/06/2563,27.2907,25.2324,21.6552,19.868,24.505,28.7598,21.1681,,,,,,"412,451,942,541.70"
15/06/2563,27.1677,25.1822,21.68,19.8673,24.447,28.5158,20.7611,,,,,,"411,575,948,788.22"
06/12/2563,27.2355,25.2121,21.6741,19.8654,24.4778,28.6101,21.3623,,,,,,"412,122,155,295.94"
06/11/2563,27.2971,25.245,21.6769,19.8647,24.5059,28.7266,21.5887,,,,,,"412,707,712,417.54"
06/10/2563,27.5224,25.3475,21.676,19.8641,24.6197,29.1575,21.9182,,,,,,"414,512,149,332.52"
06/09/2563,27.4958,25.3278,21.6607,19.8634,24.6028,29.129,21.7421,,,,,,"414,210,329,665.26"
06/08/2563,27.5566,25.3366,21.6181,19.8627,24.6252,29.2695,22.1885,,,,,,"414,430,180,159.83"
06/05/2563,27.5153,25.3082,21.6134,19.8607,24.6026,29.1882,22.1964,,,,,,"413,985,607,841.39"
06/04/2563,27.4296,25.2812,21.6165,19.86,24.5601,29.0335,21.8111,,,,,,"413,517,341,421.44"
06/02/2563,27.2741,25.2123,21.653,19.8587,24.4948,28.7132,21.2325,,,,,,"412,338,421,181.05"
06/01/2563,27.2162,25.1976,21.6699,19.858,24.4678,28.5914,20.8738,,,,,,"412,082,530,831.47"
29/05/2563,27.193,25.1955,21.6667,19.855,24.4604,28.5459,20.7605,,,,,,"412,044,420,488.31"
28/05/2563,27.1523,25.1711,21.6542,19.8544,24.4392,28.4909,20.6259,,,,,,"411,652,265,122.29"
27/05/2563,27.1411,25.1702,21.6707,19.8538,24.4367,28.4515,20.7314,,,,,,"411,644,251,175.38"
26/05/2563,27.1154,25.1651,21.7004,19.8532,24.4332,28.3701,20.583,,,,,,"408,778,508,458.53"
25/05/2563,27.0719,25.1537,21.709,19.8526,24.415,28.2936,20.3665,,,,,,"408,601,722,569.82"
22/05/2563,27.0177,25.132,21.7159,19.8512,24.3881,28.1981,20.1643,,,,,,"408,250,370,725.21"
21/05/2563,27.0628,25.1457,21.7003,19.8505,24.417,28.2877,20.442,,,,,,"408,532,074,572.43"
20/05/2563,27.0485,25.1256,21.6929,19.8495,24.4102,28.278,20.4468,,,,,,"408,260,340,035.66"
19/05/2563,26.9341,25.0513,21.6787,19.8488,24.346,28.1492,20.2855,,,,,,"407,065,588,664.78"
18/05/2563,26.8809,25.0262,21.6933,19.8482,24.3231,28.042,19.9368,,,,,,"406,653,958,718.72"
15/05/2563,26.8114,25.007,21.7015,19.8464,24.2959,27.902,19.8575,,,,,,"406,338,595,036.91"
14/05/2563,26.7926,25.0008,21.7012,19.8458,24.2859,27.8663,19.8416,,,,,,"406,256,627,230.76"
13/05/2563,26.8406,25.029,21.7114,19.845,24.3128,27.9366,20,,,,,,"406,747,467,766.44"
05/12/2563,26.9062,25.0559,21.6966,19.8443,24.3452,28.0711,20.0994,,,,,,"407,222,245,735.66"
05/11/2563,26.9002,25.0475,21.7019,19.8438,24.3429,28.0657,19.9161,,,,,,"407,115,139,041.17"
05/08/2563,26.852,25.0274,21.7031,19.8419,24.3186,27.9779,19.5903,,,,,,"406,787,918,748.09"
05/07/2563,26.814,25.0057,21.6882,19.8411,24.2971,27.9248,19.5186,,,,,,"406,452,560,625.21"
05/05/2563,26.8235,25.0101,21.685,19.8398,24.2982,27.9272,19.7767,,,,,,"406,563,136,626.67"
30/04/2563,26.9222,25.0538,21.6682,19.8366,24.3439,28.1227,20.1039,,,,,,"407,332,010,208.00"
29/04/2563,26.8586,25.0136,21.6597,19.8353,24.3153,28.0243,19.8133,,,,,,"406,666,175,410.43"
28/04/2563,26.796,24.9817,21.6561,19.8345,24.2852,27.9116,19.708,,,,,,"406,134,473,168.07"
27/04/2563,26.7997,24.9816,21.6645,19.8339,24.2893,27.9079,19.6195,,,,,,"403,411,776,030.36"
24/04/2563,26.7486,24.9628,21.6741,19.832,24.2649,27.8051,19.509,,,,,,"403,102,426,918.59"
23/04/2563,26.7335,24.9422,21.6598,19.8311,24.255,27.8044,19.7144,,,,,,"402,812,355,583.77"
22/04/2563,26.7178,24.9402,21.6904,19.8305,24.2551,27.7436,19.5877,,,,,,"402,779,322,752.04"
21/04/2563,26.7032,24.9386,21.6712,19.8298,24.2487,27.7405,19.4032,,,,,,"402,759,811,411.52"
20/04/2563,26.7857,24.9644,21.6518,19.8291,24.285,27.918,19.608,,,,,,"403,241,730,889.85"
17/04/2563,26.7269,24.9309,21.6331,19.8274,24.2535,27.8302,19.2107,,,,,,"402,692,582,147.24"
16/04/2563,26.6241,24.888,21.6376,19.8267,24.2049,27.6487,18.6516,,,,,,"401,961,790,359.47"
15/04/2563,26.6765,24.9162,21.644,19.8263,24.2332,27.7211,19.1668,,,,,,"402,454,626,641.07"
14/04/2563,26.7015,24.9162,21.6331,19.825,24.2447,27.7694,19.4212,,,,,,"402,496,438,604.55"
13/04/2563,26.5564,24.8234,21.6084,19.8242,24.1635,27.5529,19.1427,,,,,,"400,989,429,857.69"
04/10/2563,26.5016,24.7845,21.5968,19.8221,24.1294,27.4871,19.0357,,,,,,"400,363,766,439.62"
04/09/2563,26.4824,24.7751,21.5786,19.8213,24.1231,27.4775,18.8178,,,,,,"400,218,989,172.13"
04/08/2563,26.4212,24.7342,21.569,19.8205,24.0891,27.3777,18.7555,,,,,,"399,579,435,620.08"
04/07/2563,26.4203,24.7378,21.5854,19.8196,24.094,27.3466,18.9266,,,,,,"399,649,237,244.80"
04/03/2563,26.1911,24.6275,21.5462,19.8166,23.9715,26.9657,17.8935,,,,,,"397,785,903,656.09"
04/02/2563,26.1592,24.5907,21.5043,19.8156,23.9448,26.9595,17.8825,,,,,,"397,216,205,875.97"
04/01/2563,26.1437,24.6001,21.5267,19.8149,23.949,26.9377,17.3605,,,,,,"397,354,643,832.50"
31/03/2563,26.228,24.6503,21.5717,19.8144,24.0033,27.0354,17.6676,,,,,,"398,195,585,766.68"
30/03/2563,26.1333,24.6168,21.6039,19.8121,23.9638,26.8591,17.1264,,,,,,"397,610,760,637.28"
27/03/2563,26.1427,24.6211,21.6037,19.8105,23.9732,26.9017,17.3123,,,,,,"397,690,156,382.23"
26/03/2563,26.1206,24.598,21.6134,19.8096,23.9681,26.8636,17.2272,,,,,,"394,617,862,501.51"
25/03/2563,25.9957,24.5248,21.605,19.8098,23.9099,26.6413,17.0692,,,,,,"393,431,152,524.39"
24/03/2563,25.7806,24.4025,21.5812,19.8076,23.7952,26.266,16.2851,,,,,,"391,430,249,640.49"
23/03/2563,25.7744,24.4353,21.5859,19.8069,23.8005,26.2177,16.1717,,,,,,"391,955,481,777.41"
20/03/2563,25.8589,24.412,21.4929,19.8014,23.8092,26.4427,17.7435,,,,,,"391,726,762,495.41"
19/03/2563,25.6487,24.2903,21.4406,19.8012,23.6826,26.1644,16.5018,,,,,,"389,731,932,120.76"
18/03/2563,25.7926,24.437,21.5578,19.8008,23.7994,26.2679,16.5168,,,,,,"392,096,079,818.61"
17/03/2563,25.9831,24.5952,21.6604,19.8005,23.9205,26.5202,16.3492,,,,,,"394,683,435,439.79"
